trustLevel|totalScanTimeInSeconds|grandTotal|lineItemVoids|scansWithoutRegistration|quantityModifications|scannedLineItemsPerSecond|valuePerSecond|lineItemVoidsPerPosition|fraud|totalItemScanned|interTstsVps
1|214|87.58|6|1|5|0.014018691588785|0.409252336448598|2.0|0|2.99999999999999|337.4223196261682
2|945|74.81|0|10|3|0.0095238095238095|0.0791640211640212|0.0|0|8.999999999999979|1025.7322604232804
3|689|76.55|6|1|1|0.0217706821480406|0.111103047895501|0.4|0|14.999999999999973|774.0549383164008
4|1238|17.79|8|0|0|0.0153473344103393|0.0143699515347334|0.421052631578947|0|19.000000000000053|1256.0456414378027
3|343|87.23|11|4|4|0.0728862973760933|0.254314868804665|0.44|0|25.0|452.41388600583105
5|726|48.3|1|10|4|0.0192837465564738|0.0665289256198347|0.0714285714285714|0|13.999999999999977|777.513347107438
1|578|27.34|10|6|1|0.0519031141868512|0.0473010380622837|0.333333333333333|1|29.999999999999993|606.6332103806229
6|911|82.58|4|9|5|0.0142700329308452|0.0906476399560922|0.307692307692308|0|12.999999999999977|1001.0656821075742
3|1174|36.22|9|1|4|0.0085178875638841|0.0308517887563884|0.9|0|9.999999999999932|1211.3374517887564
5|754|6.84|0|8|5|0.0397877984084881|0.0090716180371352|0.0|0|30.000000000000025|760.902049867374
4|545|71.55|10|3|5|0.0532110091743119|0.131284403669725|0.344827586206897|0|28.999999999999986|625.9433990825689
2|1588|58.63|9|2|0|0.0138539042821159|0.0369206549118388|0.409090909090909|0|22.00000000000005|1648.794657997481
3|1049|60.81|5|1|5|0.0181124880838894|0.0579694947569113|0.263157894736842|0|18.99999999999998|1113.3351249761677
5|258|42.48|8|3|3|0.0193798449612403|0.164651162790698|1.6|0|4.999999999999997|307.4743813953489
5|1410|7.64|6|3|3|0.0056737588652482|0.005418439716312|0.75|0|7.999999999999962|1417.6813968794324
5|1825|61.79|10|2|4|0.0005479452054794|0.0338575342465753|10.0|0|0.999999999999905|1888.8820570410958
2|1510|83.44|1|2|2|0.0013245033112582|0.0552582781456954|0.5|0|1.999999999999882|1598.050750728477
5|855|43.87|3|0|0|0.0339181286549708|0.0513099415204678|0.103448275862069|0|29.000000000000032|901.1209671345031
4|9|73.77|4|3|3|1.33333333333333|8.19666666666667|0.333333333333333|0|11.99999999999997|687.4381000000006
2|822|55.56|7|5|2|0.0316301703163017|0.0675912408759124|0.269230769230769|0|25.999999999999996|881.3153693430655
1|486|46.5|4|1|3|0.037037037037037|0.095679012345679|0.222222222222222|0|17.999999999999982|536.949074074074
1|1266|11.09|0|0|4|0.0181674565560821|0.0087598736176935|0.0|0|22.999999999999936|1277.1871469984203
6|1246|80.08|8|6|2|0.0024077046548956|0.0642696629213483|2.66666666666667|0|2.999999999999918|1331.2267146067418
4|1260|49.5|10|5|5|0.0015873015873015|0.0392857142857143|5.0|0|1.9999999999998899|1311.444642857143
3|21|51.08|0|1|2|0.19047619047619|2.43238095238095|0.0|0|3.99999999999999|196.32601904761873
5|942|16.19|9|3|1|0.0021231422505307|0.0171868365180467|4.5|0|1.9999999999999194|958.4682548832271
5|1051|98.8|5|7|3|0.0095147478591817|0.0940057088487155|0.5|0|9.999999999999966|1159.0877640342528
3|791|66.37|2|1|5|0.0214917825537295|0.0839064475347661|0.117647058823529|0|17.000000000000036|862.9388709228824
3|1784|8.08|11|6|0|0.0162556053811659|0.0045291479820627|0.379310344827586|0|28.999999999999964|1792.1165955156948
1|777|15.53|9|7|1|0.0231660231660232|0.01998712998713|0.5|0|18.000000000000025|792.8404001287
3|1588|5.97|11|7|2|0.0119647355163728|0.0037594458438287|0.578947368421053|0|19.000000000000007|1593.9924438916876
1|29|8.35|9|10|0|0.206896551724138|0.287931034482759|1.5|0|6.000000000000003|39.754224137931054
2|1221|52.94|10|5|3|0.0016380016380016|0.0433579033579034|5.0|0|1.9999999999999536|1276.2353674037677
5|32|63.99|8|8|0|0.28125|1.9996875|0.888888888888889|0|9.0|223.95000312500002
4|1177|33.67|0|10|2|0.0076465590484282|0.028606627017842|0.0|0|8.999999999999991|1211.6331851316909
2|378|70.18|1|0|2|0.0211640211640212|0.185661375661376|0.125|0|8.000000000000014|461.20971534391555
2|61|31.49|10|1|5|0.180327868852459|0.516229508196721|0.909090909090909|0|10.999999999999998|108.74606721311471
1|653|56.89|9|2|2|0.0367534456355283|0.0871209800918836|0.375|0|23.99999999999998|714.8463125574272
1|705|35.11|10|10|3|0.001418439716312|0.0498014184397163|10.0|0|0.99999999999996|741.8585278014184
4|1015|57.97|2|4|2|0.0147783251231527|0.0571133004926108|0.133333333333333|0|14.999999999999991|1076.2808580295566
1|1612|31.34|2|4|3|0.0086848635235732|0.0194416873449132|0.142857142857143|0|13.999999999999998|1643.9493024813896
2|1194|89.82|10|7|3|0.0201005025125628|0.0752261306532663|0.416666666666667|0|23.999999999999982|1290.5768110552763
5|276|98.07|11|2|1|0.101449275362319|0.355326086956522|0.392857142857143|0|28.000000000000043|408.9168293478262
2|1754|37.07|9|1|2|0.0074116305587229|0.0211345496009122|0.692307692307692|0|12.999999999999966|1791.8534577537057
4|246|14.42|11|9|3|0.024390243902439|0.0586178861788618|1.83333333333333|0|5.999999999999995|261.2652699186992
4|1507|64.41|0|1|4|0.0192435301924353|0.0427405441274054|0.0|0|28.999999999999996|1574.162918447246
2|59|34.06|5|10|4|0.338983050847458|0.57728813559322|0.25|0|20.00000000000002|112.72243389830504
2|1014|24.1|8|10|0|0.0039447731755424|0.023767258382643|2.0|0|3.9999999999999933|1038.6727909270217
2|1135|43.08|11|2|3|0.0114537444933921|0.0379559471365639|0.846153846153846|0|13.000000000000034|1179.7151422026432
6|1153|26.74|6|3|1|0.0164787510841284|0.0231916738941891|0.315789473684211|0|19.000000000000043|1180.3601453599308
5|183|37.97|6|2|0|0.158469945355191|0.207486338797814|0.206896551724138|0|28.99999999999995|228.84825628415297
3|603|96.11|10|7|0|0.0149253731343284|0.1593864013267|1.11111111111111|0|9.000000000000025|714.4286270315092
1|236|72.36|2|3|2|0.0593220338983051|0.306610169491525|0.142857142857143|0|14.000000000000004|330.54631186440656
1|1414|59.27|6|5|4|0.0127298444130127|0.0419165487977369|0.333333333333333|0|17.999999999999957|1475.7543938472418
2|224|67.69|0|9|5|0.116071428571429|0.3021875|0.0|0|26.000000000000096|312.14507187500004
4|1601|63.76|8|5|4|0.0074953154278575|0.0398251093066833|0.666666666666667|0|11.999999999999858|1667.2992489693938
5|1603|20.08|2|5|4|0.0062383031815346|0.0125265127885215|0.2|0|9.999999999999963|1623.3315323767933
2|279|1.9|1|4|5|0.043010752688172|0.0068100358422939|0.0833333333333333|0|11.999999999999988|280.9129390681004
6|1080|69.71|2|10|1|0.0212962962962963|0.0645462962962963|0.0869565217391304|0|23.000000000000004|1154.2095223148149
6|821|79.78|6|4|5|0.0012180267965895|0.0971741778319123|6.0|0|0.9999999999999795|908.53255590743
5|132|42.07|1|5|5|0.151515151515152|0.318712121212121|0.05|0|20.000000000000064|187.47821893939388
4|867|7.01|8|8|4|0.0219146482122261|0.0080853517877739|0.421052631578947|0|19.00000000000003|874.0666783160323
4|1335|12.99|4|5|4|0.0059925093632958|0.0097303370786516|0.5|0|7.9999999999998925|1348.1163970786515
5|898|96.88|11|7|1|0.0111358574610245|0.107884187082405|1.1|0|10.000000000000002|1005.3318200445431
6|299|10.02|0|7|5|0.020066889632107|0.0335117056856187|0.0|0|5.999999999999993|309.3557872909699
1|1244|57.08|4|10|0|0.0024115755627009|0.0458842443729904|1.33333333333333|0|2.99999999999992|1303.6990726688102
1|256|61.87|4|3|1|0.07421875|0.2416796875|0.210526315789474|0|19.0|332.822722265625
4|679|79.95|9|4|0|0.0191458026509573|0.117746686303387|0.692307692307692|0|13.000000000000005|768.3638475699555
6|1316|14.22|5|10|3|0.0159574468085106|0.0108054711246201|0.238095238095238|0|20.999999999999947|1330.373653799392
2|1303|37.6|3|10|2|0.0153491941673062|0.0288564850345357|0.15|0|19.99999999999998|1341.6850038372984
1|164|51.79|4|9|5|0.0426829268292683|0.315792682926829|0.571428571428571|0|7.000000000000002|232.1449030487804
2|131|33.74|11|5|4|0.099236641221374|0.257557251908397|0.846153846153846|0|12.999999999999995|173.42998167938936
1|849|54.97|2|7|5|0.005889281507656|0.0647467608951708|0.4|0|4.999999999999944|907.5291294464076
3|1803|25.56|8|6|1|0.0033277870216306|0.0141763727121464|1.33333333333333|0|5.999999999999972|1828.9223480865223
6|683|35.22|11|5|5|0.0102489019033675|0.0515666178623719|1.57142857142857|0|7.000000000000003|720.0361762811127
3|1364|23.4|6|10|1|0.0058651026392961|0.0171554252199414|0.75|0|7.99999999999988|1387.8014369501466
2|420|12.45|11|8|5|0.0285714285714286|0.0296428571428571|0.916666666666667|0|12.00000000000001|432.8190535714286
6|421|93.15|3|9|4|0.0593824228028504|0.22125890736342|0.12|0|25.000000000000018|534.7602672209023
1|422|55.55|5|8|4|0.0497630331753555|0.131635071090047|0.238095238095238|0|21.00000000000002|484.86232819905183
6|569|60.21|2|10|2|0.0474516695957821|0.105817223198594|0.0740740740740741|0|27.000000000000014|635.5812550087874
4|1722|28.98|2|8|0|0.0104529616724739|0.0168292682926829|0.111111111111111|0|18.000000000000057|1751.467712195122
5|992|8.43|10|0|0|0.0151209677419355|0.0084979838709677|0.666666666666667|0|15.000000000000016|1000.5016380040322
2|216|21.97|1|5|4|0.0277777777777778|0.101712962962963|0.166666666666667|0|6.000000000000005|240.2046337962963
5|934|57.43|5|1|0|0.0235546038543897|0.0614882226980728|0.227272727272727|0|21.999999999999982|994.9612686295504
2|1639|81.7|4|7|0|0.0079316656497864|0.0498474679682733|0.307692307692308|0|12.999999999999908|1724.7725381330079
5|1676|78.04|9|2|5|0.0017899761336515|0.046563245823389|3.0|0|2.999999999999914|1757.6737957040573
5|999|99.68|0|9|1|0.019019019019019|0.0997797797797798|0.0|0|18.999999999999982|1108.6260484484485
4|811|26.63|9|0|0|0.0123304562268804|0.0328360049321825|0.9|0|10.000000000000004|838.504422811344
6|1672|49.51|10|8|4|0.0119617224880383|0.0296112440191388|0.5|0|20.00000000000004|1722.9760526913876
5|664|87.01|7|2|1|0.0180722891566265|0.131039156626506|0.583333333333333|0|11.999999999999995|762.4117170180722
2|949|44.54|0|2|4|0.0189673340358272|0.0469336143308746|0.0|0|18.000000000000014|995.6304231822971
4|1787|35.51|2|6|5|0.0033575825405707|0.0198712926692781|0.333333333333333|0|5.999999999999841|1823.215629602686
1|1209|98.16|6|9|2|0.0124069478908189|0.0811910669975186|0.4|0|15.00000000000005|1315.1297151364765
5|1336|46.72|2|2|2|0.0097305389221556|0.0349700598802395|0.153846153846154|0|12.999999999999883|1384.3538011976048
6|1034|11.99|5|4|5|0.0222437137330754|0.0115957446808511|0.217391304347826|0|22.999999999999964|1046.1290329787232
6|1570|83.22|5|6|3|0.0070063694267515|0.0530063694267516|0.454545454545455|0|10.999999999999854|1657.631190063694
2|1409|60.44|8|6|5|0.0063875088715401|0.0428956706884315|0.888888888888889|0|9.0|1472.032614336409
5|1230|54.94|1|7|5|0.0203252032520325|0.0446666666666667|0.04|0|24.999999999999975|1287.3939866666667
2|1389|61.28|2|6|2|0.0143988480921526|0.0441180705543557|0.1|0|19.99999999999996|1452.983555363571
1|739|32.23|5|1|3|0.0284167794316644|0.0436129905277402|0.238095238095238|0|20.99999999999999|772.6356466847091
1|300|64.64|7|6|1|0.06|0.215466666666667|0.388888888888889|0|18.0|378.56776533333345
2|803|46.35|9|5|2|0.0224159402241594|0.0577210460772105|0.5|0|18.0|852.0253704856788
2|674|99.3|8|7|3|0.0089020771513353|0.147329376854599|1.33333333333333|0|5.999999999999992|787.9298071216613
2|1146|42.83|1|4|5|0.0226876090750436|0.0373734729493892|0.0384615384615385|0|25.999999999999968|1190.4307058464221
2|405|71.52|2|0|0|0.0592592592592593|0.176592592592593|0.0833333333333333|0|24.000000000000018|489.1499022222225
4|911|69.28|10|10|0|0.0241492864983535|0.0760482985729967|0.454545454545455|0|22.00000000000004|985.5486261251372
1|1659|75.72|2|2|5|0.0078360458107293|0.0456419529837251|0.153846153846154|0|12.999999999999908|1738.1760086799275
5|1346|36.21|10|10|0|0.012630014858841|0.0269019316493314|0.588235294117647|0|16.999999999999986|1383.1841189450222
3|526|89.39|10|4|4|0.0342205323193916|0.169942965779468|0.555555555555556|0|17.999999999999982|630.5812017110269
6|1204|13.7|1|0|1|0.0215946843853821|0.0113787375415282|0.0384615384615385|0|26.00000000000005|1217.8558887043189
2|553|39.31|1|10|4|0.0307414104882459|0.0710849909584087|0.0588235294117647|0|16.999999999999982|595.104350994575
1|1000|76.72|5|5|2|0.024|0.07672|0.208333333333333|1|24.0|1082.6059583999997
1|471|43.78|4|3|0|0.0488322717622081|0.0929511677282378|0.173913043478261|0|23.000000000000014|518.8494021231422
1|157|2.13|5|3|3|0.140127388535032|0.0135668789808917|0.227272727272727|0|22.000000000000025|159.15889745222927
5|235|1.8|0|9|2|0.0936170212765957|0.0076595744680851|0.0|0|21.99999999999999|236.8137872340426
6|25|55.37|6|3|0|0.68|2.2148|0.352941176470588|0|17.0|203.003476
1|551|81.87|2|0|2|0.0054446460980036|0.148584392014519|0.666666666666667|0|2.9999999999999836|645.0346041742287
3|1223|81.14|5|5|4|0.0008176614881439|0.0663450531479967|5.0|0|0.9999999999999897|1309.5232376124286
5|809|44.01|5|8|0|0.0160692212608158|0.0544004944375773|0.384615384615385|0|12.999999999999982|855.4041657601978
6|1053|35.03|1|5|1|0.0284900284900285|0.0332668566001899|0.0333333333333333|0|30.00000000000001|1089.1953379867045
6|1315|30.49|0|9|5|0.0152091254752852|0.0231863117870722|0.0|0|20.00000000000004|1346.1969506463877
1|976|46.3|7|0|4|0.0030737704918032|0.0474385245901639|2.33333333333333|0|2.999999999999923|1024.4964036885247
4|160|59.93|0|0|5|0.1125|0.3745625|0.0|0|18.0|242.37753062500002
1|1060|88.99|10|2|3|0.0273584905660377|0.0839528301886792|0.344827586206897|1|28.99999999999996|1156.4609623584904
6|687|74.39|9|5|1|0.0436681222707424|0.108282387190684|0.3|0|30.00000000000003|769.4451267831148
3|821|36.44|11|0|2|0.02557856272838|0.0443848964677223|0.523809523809524|0|20.999999999999982|859.0573856272838
5|227|21.34|0|0|0|0.039647577092511|0.0940088105726872|0.0|0|8.999999999999998|250.34614801762118
4|1065|48.8|3|2|2|0.0131455399061033|0.0458215962441315|0.214285714285714|0|14.000000000000014|1116.0360938967137
1|900|12.28|2|2|1|0.01|0.0136444444444444|0.222222222222222|0|9.0|912.4475537777777
3|433|32.5|7|2|0|0.0254041570438799|0.0750577367205543|0.636363636363636|0|10.999999999999996|467.93937644341804
5|767|58.42|11|9|5|0.0352020860495437|0.0761668839634941|0.407407407407407|0|27.00000000000002|829.8696693611473
2|1672|25.19|6|4|1|0.0119617224880383|0.0150657894736842|0.3|0|20.00000000000004|1697.5695072368421
6|1331|23.66|2|4|3|0.0067618332081142|0.0177761081893313|0.222222222222222|0|9.0|1355.0805827197596
5|1066|54.11|11|10|5|0.0225140712945591|0.0507598499061914|0.458333333333333|0|24.0|1122.8566154784241
4|810|93.76|2|4|2|0.0308641975308642|0.115753086419753|0.08|0|25.0|914.613009382716
6|1230|27.16|10|7|3|0.0032520325203252|0.0220813008130081|2.5|0|3.9999999999999964|1257.7597281300812
6|288|99.96|5|3|0|0.09375|0.347083333333333|0.185185185185185|0|27.0|422.6544499999998
5|422|89.57|11|10|5|0.028436018957346|0.212251184834123|0.916666666666667|0|12.000000000000012|530.5813386255923
2|1455|27.06|7|1|1|0.0178694158075601|0.0185979381443299|0.269230769230769|0|25.999999999999947|1482.5632602061858
2|1796|83.98|8|9|4|0.0077951002227171|0.0467594654788419|0.571428571428571|0|13.999999999999911|1883.906859910913
2|1332|57.85|6|5|1|0.0007507507507507|0.0434309309309309|6.0|0|0.9999999999999324|1392.362479354354
6|355|1.22|0|6|2|0.028169014084507|0.0034366197183098|0.0|0|9.999999999999986|356.22419267605636
5|710|52.73|1|10|0|0.0140845070422535|0.0742676056338028|0.1|0|9.999999999999986|766.6461308450704
4|1076|92.56|5|5|4|0.0065055762081784|0.0860223048327138|0.714285714285714|0|6.999999999999958|1176.522224535316
3|1267|64.93|2|5|5|0.0118389897395422|0.0512470402525651|0.133333333333333|0|14.999999999999966|1335.257470323599
2|755|7.48|4|10|5|0.0132450331125828|0.0099072847682119|0.4|0|10.000000000000014|762.5541064900661
5|418|24.08|9|5|2|0.0550239234449761|0.0576076555023924|0.391304347826087|0|23.00000000000001|443.46719234449756
3|133|58.74|3|6|4|0.0977443609022556|0.441654135338346|0.230769230769231|0|12.999999999999996|217.68276390977448
6|472|83.98|5|4|0|0.0338983050847458|0.177923728813559|0.3125|0|16.000000000000018|570.9220347457625
1|768|4.39|2|7|1|0.0390625|0.0057161458333333|0.0666666666666667|1|30.0|772.4150938802084
1|389|59.25|5|7|1|0.077120822622108|0.152313624678663|0.166666666666667|1|30.00000000000001|457.2745822622107
3|467|41.03|4|10|2|0.0256959314775161|0.0878586723768737|0.333333333333333|0|12.00000000000002|511.6348413276232
6|1261|96.33|6|9|5|0.0166534496431404|0.0763917525773196|0.285714285714286|0|21.000000000000043|1364.6888175257734
2|462|37.29|0|1|1|0.0346320346320346|0.0807142857142857|0.0|0|15.999999999999984|502.29983571428573
3|992|93.94|9|6|3|0.0110887096774194|0.0946975806451613|0.818181818181818|0|11.000000000000046|1094.8358907258066
2|1502|40.29|3|10|0|0.0193075898801598|0.0268242343541944|0.103448275862069|1|29.000000000000018|1543.3707484021306
3|932|27.18|9|5|4|0.0042918454935622|0.0291630901287554|2.25|0|3.9999999999999702|959.9726527896997
3|800|90.58|6|1|2|0.03375|0.113225|0.222222222222222|0|27.0|900.8359204999999
1|548|40.69|7|3|1|0.0346715328467153|0.0742518248175182|0.368421052631579|0|18.999999999999986|591.7113067518247
3|195|11.23|9|1|2|0.041025641025641|0.0575897435897436|1.125|0|7.999999999999995|206.87673282051284
3|455|33.13|5|3|0|0.0527472527472527|0.0728131868131868|0.208333333333333|0|23.99999999999998|490.54230087912083
3|174|56.09|3|7|3|0.114942528735632|0.32235632183908|0.15|0|19.999999999999968|248.17096609195386
5|141|84.35|10|6|4|0.198581560283688|0.59822695035461|0.357142857142857|0|28.00000000000001|275.8104432624114
3|620|88.95|1|8|5|0.0290322580645161|0.143467741935484|0.0555555555555556|0|17.999999999999982|721.7114556451613
6|1482|81.55|3|3|4|0.0134952766531714|0.0550269905533063|0.15|0|20.000000000000014|1568.0374510796219
2|929|65.61|4|2|0|0.031216361679225|0.0706243272335845|0.137931034482759|0|29.000000000000025|999.2436621097954
5|1698|33.71|9|5|1|0.0088339222614841|0.0198527679623086|0.6|0|15.0|1732.3792368080094
5|1499|54.9|10|2|0|0.0033355570380253|0.0366244162775183|2.0|0|4.999999999999925|1555.9106804536355
4|1375|67.81|11|7|3|0.0072727272727272|0.0493163636363636|1.1|0|9.9999999999999|1446.1541426181818
5|847|55.76|11|0|3|0.0200708382526564|0.0658323494687131|0.647058823529412|0|16.99999999999997|906.4308118063756
5|1702|63.57|3|0|3|0.0058754406580493|0.0373501762632197|0.3|0|9.999999999999908|1767.9443507050528
2|504|6.14|6|6|2|0.0555555555555556|0.0121825396825397|0.214285714285714|0|28.00000000000002|510.21480079365085
6|121|75.89|0|1|2|0.0991735537190083|0.627190082644628|0.0|0|12.000000000000004|244.48745537190084
4|83|35.33|10|8|4|0.168674698795181|0.42566265060241|0.714285714285714|0|14.000000000000021|133.36866144578318
4|1480|83.67|9|7|1|0.0087837837837837|0.0565337837837838|0.692307692307692|0|12.999999999999876|1568.4001816891894
5|1640|22.23|5|0|5|0.0036585365853658|0.0135548780487805|0.833333333333333|0|5.999999999999912|1662.5313249390242
6|266|76.82|9|8|0|0.0902255639097744|0.288796992481203|0.375|0|23.999999999999993|365.005384962406
6|1612|3.34|8|6|5|0.010545905707196|0.0020719602977667|0.470588235294118|0|16.99999999999995|1615.3469203473944
4|1570|55.17|5|8|1|0.0159235668789809|0.035140127388535|0.2|0|25.00000000000001|1627.1086808280254
5|859|62.57|2|8|1|0.009313154831199|0.0728405122235157|0.25|0|7.999999999999941|926.1276308498253
2|1671|91.2|1|5|3|0.0083782166367444|0.0545780969479354|0.0714285714285714|0|13.999999999999892|1767.1775224416517
6|1015|98.75|7|2|1|0.0068965517241379|0.0972906403940887|1.0|0|6.999999999999968|1123.3574507389162
5|1308|15.42|10|4|1|0.0191131498470948|0.0117889908256881|0.4|0|25.0|1323.601786238532
6|293|29.09|9|3|0|0.0273037542662116|0.099283276450512|1.125|0|7.999999999999999|324.9781505119454
3|845|92.07|6|6|3|0.0047337278106508|0.108958579881657|1.5|0|3.999999999999926|947.1018164497044
4|575|70.21|2|4|2|0.0452173913043478|0.122104347826087|0.0769230769230769|0|25.999999999999986|653.7829462608696
2|1663|63.73|5|6|4|0.0030066145520144|0.0383223090799759|1.0|0|4.999999999999947|1729.1722807576668
6|1809|29.84|6|6|1|0.0055279159756771|0.0164953012714207|0.6|0|9.999999999999874|1839.332219789939
5|1408|66.63|4|0|1|0.0205965909090909|0.0473224431818182|0.137931034482759|0|28.99999999999999|1477.7830943892047
1|1554|37.7|10|4|2|0.0096525096525096|0.0242599742599743|0.666666666666667|0|14.999999999999918|1592.614601029601
5|6|84.32|10|6|2|4.83333333333333|14.0533333333333|0.344827586206897|0|28.999999999999982|1275.297066666661
5|568|52.08|11|6|4|0.0105633802816901|0.0916901408450704|1.83333333333333|0|5.999999999999977|624.8552225352113
4|1299|43.15|1|3|3|0.0046189376443418|0.0332178598922248|0.166666666666667|0|5.999999999999997|1343.5833506543495
2|93|85.04|2|3|4|0.032258064516129|0.914408602150538|0.666666666666667|0|2.999999999999997|255.8013075268818
3|1263|52.29|1|7|1|0.0150435471100554|0.0414014251781473|0.0526315789473684|0|18.99999999999997|1317.4548805225654
5|1590|45.56|11|1|2|0.0012578616352201|0.0286540880503145|5.5|0|1.999999999999959|1636.8654802515725
4|109|39.02|3|0|4|0.055045871559633|0.357981651376147|0.5|0|5.999999999999997|161.98844403669727
6|1547|89.09|9|5|0|0.0174531351001939|0.0575888817065288|0.333333333333333|0|26.999999999999964|1641.220593471235
3|1233|49.14|2|4|3|0.016220600162206|0.0398540145985401|0.1|0|20.0|1284.0984262773723
5|1267|14.58|6|0|2|0.0165745856353591|0.011507498026835|0.285714285714286|0|20.999999999999982|1281.7477793212313
2|1465|33.97|3|10|5|0.0081911262798634|0.0231877133105802|0.25|0|11.999999999999881|1499.7576866211605
5|487|83.51|2|6|5|0.0287474332648871|0.171478439425051|0.142857142857143|0|14.000000000000018|584.8301644763858
5|1440|78.98|7|2|4|0.0125|0.0548472222222222|0.388888888888889|0|18.0|1523.311833611111
4|1399|26.46|2|2|4|0.0192994996426019|0.0189135096497498|0.0740740740740741|0|27.000000000000057|1425.9604514653322
6|510|31.96|10|4|3|0.0058823529411764|0.0626666666666667|3.33333333333333|0|2.999999999999964|543.9628266666667
1|581|58.38|4|1|1|0.0275387263339071|0.100481927710843|0.25|0|16.000000000000025|645.2461349397589
5|1124|19.13|5|0|5|0.0062277580071174|0.0170195729537367|0.714285714285714|0|6.999999999999958|1143.4555844306053
6|378|2.36|9|5|2|0.0529100529100529|0.0062433862433862|0.45|0|19.999999999999996|380.3747343915344
1|1758|19.32|0|7|5|0.0164960182025028|0.0109897610921502|0.0|1|28.999999999999922|1777.5323221843003
6|1348|46.94|0|2|1|0.0170623145400593|0.0348219584569733|0.0|0|22.99999999999994|1396.5745427299703
5|999|14.99|6|1|5|0.012012012012012|0.015005005005005|0.5|0|11.999999999999988|1014.214925025025
3|1585|2.88|10|0|1|0.0132492113564669|0.0018170347003154|0.476190476190476|0|21.000000000000036|1587.885233059937
3|1239|47.75|9|1|4|0.0048426150121065|0.0385391444713479|1.5|0|5.999999999999953|1288.5902441485068
5|1793|27.96|11|10|3|0.0005577244841048|0.0155939765755717|11.0|0|0.9999999999999064|1821.396007585053
3|1143|93.66|1|5|5|0.0087489063867016|0.0819422572178478|0.1|0|9.999999999999929|1244.3347118110237
5|992|84.02|7|4|1|0.0141129032258065|0.0846975806451613|0.5|0|14.000000000000048|1083.1362907258065
3|1327|66.84|10|1|2|0.012810851544838|0.0503692539562924|0.588235294117647|0|17.000000000000025|1397.2066809344383
4|422|60.74|10|5|1|0.0497630331753555|0.1439336492891|0.476190476190476|0|21.00000000000002|491.48252985782017
5|1604|16.06|9|1|1|0.0087281795511221|0.0100124688279302|0.642857142857143|0|13.999999999999849|1620.2208002493767
4|1280|21.81|3|3|3|0.0203125|0.0170390625|0.115384615384615|0|26.0|1302.1816219531252
3|1413|89.85|2|4|4|0.0212314225053079|0.063588110403397|0.0666666666666667|0|30.00000000000006|1508.5633917197454
5|255|28.54|8|6|5|0.109803921568627|0.111921568627451|0.285714285714286|0|27.999999999999886|286.7342415686275
3|1207|54.2|6|6|3|0.0033140016570008|0.0449047224523612|1.5|0|3.999999999999966|1263.633835956918
5|1477|84.26|9|1|2|0.0060934326337169|0.0570480704129993|1.0|0|8.999999999999861|1566.066870412999
1|839|41.75|10|2|2|0.034564958283671|0.049761620977354|0.344827586206897|1|28.99999999999997|882.8275476758045
3|1786|23.13|6|7|0|0.0106382978723404|0.0129507278835386|0.315789473684211|0|18.999999999999954|1809.429550335946
1|1654|36.28|8|7|5|0.0151148730350665|0.0219347037484885|0.32|1|24.99999999999999|1691.075791051995
1|779|40.17|0|3|5|0.0025673940949935|0.0515661103979461|0.0|0|1.9999999999999363|821.2414106546855
2|612|29.17|10|7|3|0.0147058823529412|0.0476633986928105|1.11111111111111|0|9.000000000000014|642.5603413398693
1|1158|99.82|10|10|0|0.0224525043177893|0.0862003454231434|0.384615384615385|1|26.00000000000001|1266.4245184801382
5|55|19.74|3|3|0|0.109090909090909|0.358909090909091|0.5|0|5.999999999999996|81.82486545454547
2|554|70.78|6|0|0|0.0108303249097473|0.127761732851986|1.0|0|6.000000000000004|633.8229754512638
2|1487|28.62|7|6|2|0.0006724949562878|0.0192468056489576|7.0|0|0.9999999999999586|1516.1708435776732
2|1055|11.61|11|4|4|0.0075829383886255|0.0110047393364929|1.375|0|7.999999999999902|1066.7377650236967
1|827|83.7|5|10|4|0.0108827085852479|0.101209189842805|0.555555555555556|0|9.000000000000014|919.1712091898423
6|713|55.97|1|8|4|0.0252454417952314|0.0784992987377279|0.0555555555555556|0|17.999999999999986|773.3636057503506
6|12|82.71|10|9|5|1.33333333333333|6.8925|0.625|0|15.99999999999996|664.788675
2|1673|49.83|7|2|0|0.0101613867304244|0.0297848176927675|0.411764705882353|0|17.00000000000002|1724.3141774656306
2|1818|57.67|2|4|1|0.0137513751375138|0.0317216721672167|0.08|0|25.00000000000009|1877.4993888338831
6|1386|34.99|6|6|4|0.0115440115440115|0.0252453102453102|0.375|0|15.99999999999994|1421.8733334054834
2|1797|31.25|1|1|3|0.0111296605453534|0.0173900946021146|0.05|0|20.000000000000057|1828.793440456316
5|4|53.65|11|5|4|1.5|13.4125|1.83333333333333|0|6.0|777.2306249999999
3|1486|16.84|0|10|3|0.0100942126514132|0.0113324360699865|0.0|0|15.000000000000014|1503.0308382234184
6|128|63.32|5|4|4|0.2265625|0.4946875|0.172413793103448|0|29.0|222.6436125
3|1569|74.73|9|2|2|0.0140216698534098|0.0476290630975143|0.409090909090909|0|21.999999999999975|1647.289319885277
3|1370|63.26|4|6|5|0.0131386861313869|0.0461751824817518|0.222222222222222|0|18.000000000000053|1436.1810420437955
6|539|11.89|3|4|5|0.0445269016697588|0.0220593692022263|0.125|0|23.999999999999993|551.1522858998145
